ID,LessonID,Word,vi,en
11246,57,잠 깨다,"Tỉnh dậy, tỉnh giấc","Wake up, wake up"
11247,57,성의,Thành ý,Sincere
11248,57,넘어지다,Vấp ngã,Trippingly
11249,57,창피하다,Xấu hổ,Shy
11250,57,여러 가지,"Nhiều thứ, nhiều loại, cái nọ cái kia...","A lot of things, many kinds, all that ..."
11251,57,그러던 어느 날,một ngày kia,one day
11252,57,막상,"Hóa ra, thực ra","Turns out, actually"
11253,57,참여하다,"Tham dự, tham gia",Join
11254,57,생소하다,"Lạ lẫm, mới mẻ","Strange, new"
11255,57,떨리다,"Run, run rẩy","Trembling, trembling"
11256,57,드디어,"Cuối cùng thì, kết cuộc thì","In the end, it ended"
11257,57,짐,Hành lý,Luggage
11258,57,풀다,"Cởi, tháo, mở","Take off, remove, open"
11259,57,놓다,"Đặt, để, để lại","Put, leave, leave"
11260,57,법복,Áo cà sa,Robes
11261,57,갈아입다,Thay quần áo,Change clothes
11262,57,어색하다,"Lúng túng, bối rối, cảm thấy ngượng ngạo","Embarrassing, confused, feeling embarrassed"
11263,57,편하다,Thoải mái,Comfortable
11264,57,시원하다,"Mát mẻ, thông thoáng",Cool and airy
11265,57,사찰,"Chùa, nhà chùa","Pagoda, pagoda"
11266,57,순례,"Sự hành hương, sự thăm thú","Pilgrimage, visitation"
11267,57,다리가 풀리다,Chân bủn rủn,Stunned legs
11268,57,넘어지다,"Ngã, bị ngã","Falling, falling"
11269,57,힘을 내다,Cố sức,Effort
11270,57,해내다,"Đạt được, thực hiện xong, hoàn thành","Achieve, done, complete"
11271,57,발우공양,"Bình bát cung dưỡng, việc ăn uống trong phật giáo","Bowl bowl nutritious, eating and drinking in Buddhism"
11272,57,그릇,"Chén, bát, tô","Cups, bowls, bowls"
11273,57,고마움,"Lòng biết ơn, sự cảm kích, giá trị","Gratitude, appreciation, value"
11274,57,느끼다,"Cảm thấy, nhận thấy, cảm nhận","Feel, notice, feel"
11275,57,명상,"Thiền, thiền định","Meditation, meditation"
11276,57,별로,"Một cách đặc biệt, không mấy","In a special way, not very much"
11277,57,눈을 감다,Nhắm mắt,Close eyes
11278,57,자신,Bản thân,Yourself
11279,57,곰곰,"Kỹ, sâu","Deep, deep"
11280,57,밀려오다,"Ùa đến, tràn đến","Rush comes, overflows"
11281,57,아쉽다,"Tiếc, đáng tiếc",What a pity
11282,57,한국문화재보호재,"Quỹ bảo vệ di sản văn hóa Hàn Quốc, tổ chức bảo vệ di sản văn hóa Hàn Quốc","Korean Cultural Heritage Protection Fund, an organization that protects Korean cultural heritage"
11283,57,알리다,"cho biết, cho hay","said, said or"
11284,57,달력,Lịch,Calendar
