ID,LessonID,Word,vi,en
11626,59,고민이 있다/없다/많다,Lo lắng có/ không/ nhiều,Worry yes / no / much
11627,59,고민이 되다,Trở nên lo lắng,Becoming worried
11628,59,고민거리가 있다,Có những mối lo/ nỗi lo,There are concerns / worries
11629,59,고민이 생기다,Nảy sinh lo lắng,An anxious birth
11630,59,고민 중이다,"Đang lo lắng, đang trong mối lo","Worrying, worrying"
11631,59,마음고생을 하다,Khổ tâm,Mental suffering
11632,59,음고생이 심하다,Khổ tâm tột độ,Extreme suffering
11633,59,고민 상담 ,Tư vấn những lo lắng,Counseling worries
11634,59,고민을 털어놓다,Thổ lộ/ giải bày nỗi lo,Confess / explain your worries
11635,59,고민을 나누다,Chia sẻ mối lo lắng,Share your worries
11636,59,고민 해결,Giải quyết lo lắng,Solve anxiety
11637,59,고민을 해결하다,Giải quyết nỗi lo lắng,Solve anxiety
11638,59,고민을 덜다,Giảm bớt lo lắng,Reduce anxiety
11639,59,불면증,"Bệnh mất ngủ, chứng mất ngủ","Insomnia, insomnia"
11640,59,어느,"Nào, nào đó","Come on, that"
11641,59,최근,Gần đây,Recently
11642,59,심각해지다,Trở nên trầm trọng,Becomes serious
11643,59,겨우,"Một cách khó khăn, một cách vất vả","The hard way, the hard way"
11644,59,잠이 들다,Ngủ,To sleep
11645,59,새벽,"Bình minh, sáng sớm","Dawn, early morning"
11646,59,깨다,"Tỉnh giấc, thức dậy","Wake up, wake up"
11647,59,시어머니,Mẹ chồng,Mother-in-law
11648,59,모시다,"Phụng dưỡng, đưa đón","Phoenix nursing, shuttle"
11649,59,등,Như là,As
11650,59,방식,"Phương thức, hình thức","Method, form"
11651,59,어른,Người lớn,Adults
11652,59,싸움,Sự cãi vã,The argument
11653,59,예민하다,Nhạy cảm,Sensitive
11654,59,정신건강의학,Y học sức khỏe tinh thần,Mental health medicine
11655,59,불면 증상,Triệu chứng mất ngủ,Symptoms of insomnia
11656,59,증상,Triệu chứng,Symptom
11657,59,지속되다,"Được tiếp diễn, bị tiếp diễn, được liên tục","Continued, continued, continuous"
11658,59,수면,Giấc ngủ,Sleep
11659,59,잠자리,Chỗ ngủ,Sleeping place
11660,59,정해지다,"Được quyết định, được quy định","Be decided, be specified"
11661,59,산책,"Việc đi dạo, việc đi tản bộ","The walk, the walk"
11662,59,규칙적,Tính quy tắc,Rule calculation
11663,59,취침,Sự ngủ,Sleep
11664,59,직전,Ngay trước khi,Shortly before
11665,59,격렬하다,"Mãnh liệt, dữ dội","Intense, intense"
11666,59,피하다,Tránh,Avoid
11667,59,홍차,Hồng trà,Black tea
11668,59,녹차,Trà xanh,Green tea
11669,59,과식,Việc ăn quá nhiều,The overeating
11670,59,이주 외국인,người ngước ngoài nhập cư,immigrant foreigners
11671,59,서울글로벌센터,Trung tâm toàn cầu Seoul,Seoul Global Center
11672,59,궁금하다,"băn khoăn, thắc mắc","wonder, wonder"
11673,59,분야,lĩnh vực,field
11674,59,노무,việc làm,job
11675,59,산재,tai nạn lao động,labor accident
11676,59,국민연금,bảo hiểm hưu trí,pension insurance
11677,59,출국,sự xuất cảnh,exit
11678,59,만기,"sự đến hạn, sự mãn hạn","Maturity, maturity"
11679,59,귀국 비용,chi phí về nước,return cost
11680,59,상해,"Tổn thất, tổn hại","Loss, damage"
11681,59,임금,tiền lương,salary
11682,59,체불,"sự chậm nộp, sự nộp trễ","delays, late submissions"
11683,59,보증,"bảo lãnh, bảo đảm",guarantee
11684,59,의료,진료 chữa trị y tế,진료 medical treatment
11685,59,금융,tài chính,finance
11686,59,인권,nhân quyền,human right
11687,59,비즈니스,kinh doanh,business
11688,59,주택임대,nhà cho thuê,House for rent
11689,59,담당관,"cán bộ phụ trách, nhân viên phụ trách",In charge of officials and employees
