ID,LessonID,Word,vi,en
10270,52,끌다,"Lôi kéo, thu hút, gây chú ý","Entice, attract, attract attention"
10271,52,인기를 끌다,"thu hút sự mến mộ, tạo nên cơn sốt yêu thích","attract admiration, create favorite fever"
10272,52,등장하다,"Ra mắt, ra đời, xuất hiện","Debut, birth, appearance"
10273,52,동해,"Đông hải, biển đông","East sea, east sea"
10274,52,푸르다,Xanh ngát,Greenish
10275,52,일출,Bình minh,Dawn
10276,52,명소,Danh lam thắng cảnh,Attractions
10277,52,특히,"Một cách đặc biệt, đặc biệt là","In a special way, especially"
10278,52,젊다,"Trẻ, trẻ trung","Young, young"
10279,52,연인,"Người yêu, đôi tình nhân","Lover, couple"
10280,52,발길,"Bước chân, bước đi","Step, walk"
10281,52,이어지다,"Được tiếp nối, được tiếp diễn, được lưu truyền","Continued, continued, passed on"
10282,52,가격,"Giá, giá cả","Price, price"
10283,52,야경,Cảnh đêm,Night scene
10284,52,와인,Rượu vang,Wine
10285,52,제공,sự cung cấp,supplication
10286,52,해돋이,"Bình minh, rạng đông","Dawn, dawn"
10287,52,자세하다,"Tỉ mỉ, chi tiết","Meticulous, detailed"
10288,52,일정표,"Bảng lịch trình, thời gian biểu","Schedule, timetables"
10289,52,취하다,"chọn, áp dụng","select, apply"
10290,52,만끽하다,tận hưởng,enjoy
10291,52,배낭여행,"du lịch ba lô, du lịch bụi","backpack travel, backpacker travel"
10292,52,그 가운데,trong số đó,among them
,,,,
,,,,
,,,,
,,,,
