ID,LessonID,Word,vi,en
13636,69,수입품,Hàng nhập khẩu,Import goods
13637,69,손해,"Sự thiệt hại, tổn thất","The damage, the loss"
13638,69,이익,"Lợi ích, lợi nhuận","Benefits, profits"
13639,69,해외에 투자하다,Đầu tư nước ngoài,Foreign investment
13640,69,사업에 투자하다,Đầu tư kinh doanh,Business Investment
13641,69,환율이 오르다,Tỷ giá hối đoái tăng,The exchange rate increases
13642,69,환율이 내리다,Tỷ giá hối đoái giảm,Exchange rate drops
13643,69,선진국,Nước phát triển,Developed country
13644,69,개발도생국,Nước đang phát triển,Developing country
13645,69,저개발국,Nước kém phát triển,Under-developed country
13646,69,산업,Công nghiệp,Industry
13647,69,농업,Nông nghiệp,Agriculture
13648,69,수산업,Thủy sản,Seafood
13649,69,공업,Công nghiệp,Industry
13650,69,건설업,Xây dựng,Build
13651,69,서비스업,Dịch vụ,Service
13652,69,국민소득,Thu nhập quốc dân,National income
13653,69,국민총소득,tổng thu nhập quốc dân,total national income
13654,69,인구수,Dân số,Population
13655,69,1인당 국민소득,Thu nhập quốc dân tính theo đầu người,National income per capita
13656,69,한국의 국민소득은 2만 달러,Thu nhập quốc dân của Hàn Quốc là 20000 USD,"The national income of Korea is 200,000 USD"
13657,69,경제성정률,Tỷ lệ tăng trưởng kinh tế,Economic growth rate
13658,69,운영하다,"vận hành, điều hành, hoạt động","operate, operate, operate"
13659,69,부담,"trọng trách, gánh nặng",responsibility
13660,69,빚,"món nợ, khoan nợ",debt
13661,69,당장,"ngay tại chỗ, ngay lập tức","on the spot, immediately"
13662,69,서민,dân thường,civilians
13663,69,한강의 기적,Kỳ tích sông Hàn,The miracle of the Han River
13664,69,영토, lãnh thổ, territory
13665,69,무역, thương mại, Commerce
13666,69,거래량,lượng giao dịch,transaction amount
13667,69,급격하다,"nhanh chóng, vượt bậc","fast, outstanding"
13668,69,조선업계, ngành đóng tàu, shipbuilding industry
13669,69,반도체,chất bán dẫn (Chất có dẫn điện hoặc không có dẫn điện tùy vào nhiều trạng thái.),Semiconductors (Conductors may or may not conduct electricity depending on many states.)
13670,69,매출, việc bán hàng, the sale
13671,69,강국,cường quốc,powerful country
13672,69,올림픽, thế vận hội Olympic, Olympics
13673,69,월드컵, Worldcup, Worldcup
13674,69,주최하다,"bảo trợ, đỡ đầu (Nhận trách nhiệm chương trình hay tổ chức rồi lên kế hoạch và mở ra)","sponsor, sponsor (Take responsibility for program or organization then plan and open)"
13675,69,무리하다,quá mức (vượt khỏi phạm vi thích hợp.),excessive (beyond the proper range.)
13676,69,외환 위기,"khủng hoảng tài chính, khủng hoảng trao đổi tiền tệ","financial crisis, currency exchange crisis"
13677,69,해결하다,giải quyết,to handle
13678,69,국제통화기금,quỹ tiền tệ quốc tế / International Monetary Fund (IMF),International Monetary Fund (International Monetary Fund)
13679,69,경제 위기, khủng hoảng kinh tế, Economic Crisis
13680,69,극복하다,vượt qua,overcome
13681,69,자발적," mang tính tự giác, có tính tự giác", self-conscious
13682,69,이겨내다,"chiến thắng, vượt qua","victory, overcome"
13683,69,돈을 갚다, trả lại tiền (đã mượn), return money (borrowed)
13684,69,단단한 경제,nền kinh tế vững chắc,solid economy
13685,69,클럽,Club câu lạc bộ ,Club club
13686,69,진입,"sự thâm nhập, sự tiến vào",penetration
13687,69,경쟁력,"sức cạnh tranh, năng lực cạnh tranh",competitiveness
13688,69,갖추다,"trang bị, có ,giữ","fitted, yes, hold"
13689,69,만족하다,"thỏa mãn, thỏa lòng, hài lòng",satisfied
13690,69,적정선,"mức phù hợp, mức hợp lý","appropriate level, reasonable level"
13691,69,유일하다,duy nhất,only
13692,69,대열,hàng ngũ,ranks
13693,69,청신호,đèn xanh,green light
